fish_id,group,batch,clutch_id,plate_id,well_id,tbi_dpf,dpf,days_post_tbi,hours_post_tbi,n_weight_drops,nominal_peak_pressure_kpa,measured_peak_pressure_kpa,cumulative_pressure_burden_kpa_hits,channel,electrode_target,electrode_impedance_mohm,rms_noise_mv,electrode_shift_pct,qc_pass,sampling_rate_hz,recording_duration_min,artifact_fraction,recording_start_utc,lfp_variance_uv2,lfp_kurtosis,lfp_seizure_event_rate_per_h,lfp_fourth_power_mean_uv4
LZTBI-0169,tbi_high,3,CL05,P03,A09,3,6,3,72,1,318,309.6,309.6,9,forebrain,3.13,0.0116,3.6,True,3000,30,0.0382,2026-07-18 14:00:00,1872.2517,9.5294,4,34374922.5748
LZTBI-0170,tbi_moderate,3,CL05,P03,A10,3,4,1,24,1,214,212.9,212.9,10,forebrain,3.24,0.0204,17.2,True,3000,30,0.0285,2026-07-16 14:00:00,1132.0065,5.8972,0,6466421.3263
LZTBI-0170,tbi_moderate,3,CL05,P03,A10,3,5,2,48,1,214,212.9,212.9,10,forebrain,3.31,0.0167,18.0,True,3000,30,0.0357,2026-07-17 14:00:00,675.9559,5.7215,0,2417723.9996
LZTBI-0170,tbi_moderate,3,CL05,P03,A10,3,6,3,72,1,214,212.9,212.9,10,forebrain,3.34,0.0214,10.5,True,3000,30,0.0149,2026-07-18 14:00:00,1173.0536,5.7159,0,5852816.2307
LZTBI-0171,tbi_high,3,CL05,P03,B01,3,4,1,24,1,318,309.6,309.6,11,forebrain,2.96,0.0158,0.7,True,3000,30,0.0374,2026-07-16 14:00:00,1563.4802,8.1311,2,20109934.7187
LZTBI-0171,tbi_high,3,CL05,P03,B01,3,5,2,48,1,318,309.6,309.6,11,forebrain,2.92,0.0212,4.7,True,3000,30,0.0296,2026-07-17 14:00:00,2616.717,9.1753,2,59346823.0799
LZTBI-0171,tbi_high,3,CL05,P03,B01,3,6,3,72,1,318,309.6,309.6,11,forebrain,3.01,0.0152,0.7,True,3000,30,0.0242,2026-07-18 14:00:00,2583.9291,10.129,6,73561443.6109
LZTBI-0172,tbi_high,3,CL05,P03,B02,3,4,1,24,1,318,309.6,309.6,12,forebrain,3.01,0.0221,7.0,True,3000,30,0.0133,2026-07-16 14:00:00,2381.58,7.5006,2,41544662.8596
LZTBI-0172,tbi_high,3,CL05,P03,B02,3,5,2,48,1,318,309.6,309.6,12,forebrain,3.28,0.0151,12.4,True,3000,30,0.0204,2026-07-17 14:00:00,2565.4062,9.8607,6,55036596.3595
LZTBI-0172,tbi_high,3,CL05,P03,B02,3,6,3,72,1,318,309.6,309.6,12,forebrain,2.96,0.0226,21.6,True,3000,30,0.0271,2026-07-18 14:00:00,3511.3051,10.0562,6,93757633.2236
LZTBI-0173,tbi_low,3,CL05,P03,B03,3,4,1,24,1,112,114.7,114.7,13,forebrain,2.91,0.0115,16.9,True,3000,30,0.0112,2026-07-16 14:00:00,376.3454,4.126,0,500871.8158
LZTBI-0173,tbi_low,3,CL05,P03,B03,3,5,2,48,1,112,114.7,114.7,13,forebrain,2.88,0.018,2.9,True,3000,30,0.0317,2026-07-17 14:00:00,595.5642,3.8258,0,1115485.0701
LZTBI-0173,tbi_low,3,CL05,P03,B03,3,6,3,72,1,112,114.7,114.7,13,forebrain,2.87,0.0116,7.6,True,3000,30,0.0237,2026-07-18 14:00:00,326.9121,4.2776,0,401340.6033
LZTBI-0174,tbi_moderate,3,CL05,P03,B04,3,4,1,24,1,214,212.9,212.9,14,forebrain,2.8,0.0162,4.1,True,3000,30,0.0107,2026-07-16 14:00:00,911.101,5.9802,0,4509385.2876
LZTBI-0174,tbi_moderate,3,CL05,P03,B04,3,5,2,48,1,214,212.9,212.9,14,forebrain,2.8,0.022,7.3,True,3000,30,0.02,2026-07-17 14:00:00,1587.9195,7.0358,0,16101622.7749
LZTBI-0174,tbi_moderate,3,CL05,P03,B04,3,6,3,72,1,214,212.9,212.9,14,forebrain,2.82,0.0157,16.5,True,3000,30,0.0285,2026-07-18 14:00:00,1356.8474,8.3235,2,13782519.3706
LZTBI-0175,sham,3,CL05,P03,B05,3,4,1,24,0,0,0.0,0.0,15,forebrain,2.47,0.0187,10.3,True,3000,30,0.0217,2026-07-16 14:00:00,612.5626,3.8382,0,1347218.9775
LZTBI-0175,sham,3,CL05,P03,B05,3,5,2,48,0,0,0.0,0.0,15,forebrain,2.96,0.0168,17.6,True,3000,30,0.0119,2026-07-17 14:00:00,692.627,4.8037,0,2052306.3307
LZTBI-0175,sham,3,CL05,P03,B05,3,6,3,72,0,0,0.0,0.0,15,forebrain,2.73,0.0199,26.1,True,3000,30,0.0109,2026-07-18 14:00:00,942.7227,4.8931,0,3546880.0697
LZTBI-0176,tbi_moderate,3,CL05,P03,B06,3,4,1,24,1,214,212.9,212.9,16,forebrain,3.23,0.0194,9.0,True,3000,30,0.0202,2026-07-16 14:00:00,1061.9231,5.3269,0,6738815.1193
LZTBI-0176,tbi_moderate,3,CL05,P03,B06,3,5,2,48,1,214,212.9,212.9,16,forebrain,3.23,0.0161,3.4,True,3000,30,0.0448,2026-07-17 14:00:00,779.3011,6.2335,0,4240585.405
LZTBI-0176,tbi_moderate,3,CL05,P03,B06,3,6,3,72,1,214,212.9,212.9,16,forebrain,3.15,0.0183,8.1,True,3000,30,0.0313,2026-07-18 14:00:00,1392.4281,6.8728,2,13962134.2409
LZTBI-0177,tbi_high,3,CL05,P03,B07,3,4,1,24,1,318,309.6,309.6,1,forebrain,2.96,0.0233,12.5,True,3000,30,0.0124,2026-07-16 14:35:00,1718.0033,5.8621,2,14575300.3131
LZTBI-0177,tbi_high,3,CL05,P03,B07,3,5,2,48,1,318,309.6,309.6,1,forebrain,2.92,0.014,10.6,True,3000,30,0.0302,2026-07-17 14:35:00,1246.1132,6.5822,2,10541385.8837
LZTBI-0177,tbi_high,3,CL05,P03,B07,3,6,3,72,1,318,309.6,309.6,1,forebrain,2.88,0.0237,4.8,True,3000,30,0.019,2026-07-18 14:35:00,2891.0573,8.353,4,64092985.234
LZTBI-0178,tbi_low,3,CL05,P03,B08,3,4,1,24,1,112,114.7,114.7,2,forebrain,2.96,0.0195,12.7,True,3000,30,0.0115,2026-07-16 14:35:00,2157.1127,8.0136,4,29426744.4138
LZTBI-0178,tbi_low,3,CL05,P03,B08,3,5,2,48,1,112,114.7,114.7,2,forebrain,2.87,0.0155,10.6,True,3000,30,0.0235,2026-07-17 14:35:00,1660.9107,7.1993,4,16527281.1463
LZTBI-0178,tbi_low,3,CL05,P03,B08,3,6,3,72,1,112,114.7,114.7,2,forebrain,2.8,0.021,0.4,True,3000,30,0.0339,2026-07-18 14:35:00,1898.4828,5.8917,2,21417492.5327
LZTBI-0179,tbi_high,3,CL05,P03,B09,3,4,1,24,1,318,309.6,309.6,3,forebrain,2.83,0.0238,13.8,True,3000,30,0.0378,2026-07-16 14:35:00,2934.8989,8.0267,4,67459994.6214
LZTBI-0179,tbi_high,3,CL05,P03,B09,3,5,2,48,1,318,309.6,309.6,3,forebrain,2.82,0.0143,7.7,True,3000,30,0.0316,2026-07-17 14:35:00,1450.1442,7.7943,2,14203053.6413
LZTBI-0179,tbi_high,3,CL05,P03,B09,3,6,3,72,1,318,309.6,309.6,3,forebrain,2.89,0.0237,7.5,True,3000,30,0.021,2026-07-18 14:35:00,2445.9143,7.6908,2,47669393.693
LZTBI-0180,tbi_moderate,3,CL05,P03,B10,3,4,1,24,1,214,212.9,212.9,4,forebrain,2.9,0.0216,8.5,True,3000,30,0.0288,2026-07-16 14:35:00,1459.3495,6.6901,0,13131905.0724
LZTBI-0180,tbi_moderate,3,CL05,P03,B10,3,5,2,48,1,214,212.9,212.9,4,forebrain,2.95,0.0085,10.9,True,3000,30,0.0199,2026-07-17 14:35:00,465.3561,6.0238,0,1184044.4892
LZTBI-0180,tbi_moderate,3,CL05,P03,B10,3,6,3,72,1,214,212.9,212.9,4,forebrain,2.85,0.0218,15.3,True,3000,30,0.0165,2026-07-18 14:35:00,1457.4185,7.041,0,13788825.4579
LZTBI-0181,sham,3,CL05,P03,C01,3,4,1,24,0,0,0.0,0.0,5,forebrain,2.67,0.0119,1.1,True,3000,30,0.0191,2026-07-16 14:35:00,360.7309,5.1508,0,573224.6746
LZTBI-0181,sham,3,CL05,P03,C01,3,5,2,48,0,0,0.0,0.0,5,forebrain,2.69,0.0295,20.8,True,3000,30,0.0283,2026-07-17 14:35:00,2006.6064,5.0948,0,18493485.8145
LZTBI-0181,sham,3,CL05,P03,C01,3,6,3,72,0,0,0.0,0.0,5,forebrain,2.75,0.0118,6.2,True,3000,30,0.0369,2026-07-18 14:35:00,348.5964,5.3699,0,523244.1404
LZTBI-0182,tbi_high,3,CL05,P03,C02,3,4,1,24,1,318,309.6,309.6,6,forebrain,3.02,0.0146,16.1,True,3000,30,0.0393,2026-07-16 14:35:00,709.7195,5.5265,0,1892916.4208
LZTBI-0182,tbi_high,3,CL05,P03,C02,3,5,2,48,1,318,309.6,309.6,6,forebrain,2.99,0.0185,13.7,True,3000,30,0.0153,2026-07-17 14:35:00,1525.5748,7.5252,2,12957486.5543
LZTBI-0182,tbi_high,3,CL05,P03,C02,3,6,3,72,1,318,309.6,309.6,6,forebrain,2.95,0.0132,1.9,True,3000,30,0.035,2026-07-18 14:35:00,1727.7658,8.501,4,25431782.6118
LZTBI-0183,tbi_moderate,3,CL05,P03,C03,3,4,1,24,1,214,212.9,212.9,7,forebrain,2.87,0.0228,3.6,True,3000,30,0.0361,2026-07-16 14:35:00,1038.0235,4.9999,0,4631088.5277
LZTBI-0183,tbi_moderate,3,CL05,P03,C03,3,5,2,48,1,214,212.9,212.9,7,forebrain,2.91,0.0152,21.9,True,3000,30,0.0439,2026-07-17 14:35:00,580.5448,5.0948,0,1658783.6401
LZTBI-0183,tbi_moderate,3,CL05,P03,C03,3,6,3,72,1,214,212.9,212.9,7,forebrain,2.82,0.0223,16.5,True,3000,30,0.0347,2026-07-18 14:35:00,1129.0581,4.8668,0,6162163.9069
LZTBI-0184,tbi_low,3,CL05,P03,C04,3,4,1,24,1,112,114.7,114.7,8,forebrain,2.86,0.0165,25.0,True,3000,30,0.0132,2026-07-16 14:35:00,828.9434,6.192,0,3960491.3627
LZTBI-0184,tbi_low,3,CL05,P03,C04,3,5,2,48,1,112,114.7,114.7,8,forebrain,2.79,0.022,3.7,True,3000,30,0.0344,2026-07-17 14:35:00,1494.5697,6.5092,0,12513796.0149
LZTBI-0184,tbi_low,3,CL05,P03,C04,3,6,3,72,1,112,114.7,114.7,8,forebrain,3.0,0.0158,5.3,True,3000,30,0.0356,2026-07-18 14:35:00,829.7651,5.8027,0,3251693.7122
LZTBI-0185,tbi_low,3,CL05,P03,C05,3,4,1,24,1,112,114.7,114.7,9,forebrain,3.14,0.0105,18.5,True,3000,30,0.0248,2026-07-16 14:35:00,887.1794,5.6077,2,3937975.1427
LZTBI-0185,tbi_low,3,CL05,P03,C05,3,5,2,48,1,112,114.7,114.7,9,forebrain,3.1,0.0202,7.5,True,3000,30,0.0338,2026-07-17 14:35:00,980.8235,4.9695,0,4140986.6493
LZTBI-0185,tbi_low,3,CL05,P03,C05,3,6,3,72,1,112,114.7,114.7,9,forebrain,3.06,0.0095,3.7,True,3000,30,0.0139,2026-07-18 14:35:00,743.033,6.5569,2,2974735.6628
LZTBI-0186,tbi_low,3,CL05,P03,C06,3,4,1,24,1,112,114.7,114.7,10,forebrain,3.1,0.0104,2.4,True,3000,30,0.0181,2026-07-16 14:35:00,324.3413,3.6772,0,293129.7714
LZTBI-0186,tbi_low,3,CL05,P03,C06,3,5,2,48,1,112,114.7,114.7,10,forebrain,3.18,0.0196,9.9,True,3000,30,0.0401,2026-07-17 14:35:00,678.0531,4.1964,0,1803716.5829
LZTBI-0186,tbi_low,3,CL05,P03,C06,3,6,3,72,1,112,114.7,114.7,10,forebrain,3.26,0.0105,15.3,True,3000,30,0.0334,2026-07-18 14:35:00,310.6448,4.9045,0,430999.6263
LZTBI-0187,tbi_low,3,CL05,P03,C07,3,4,1,24,1,112,114.7,114.7,11,forebrain,3.42,0.0175,4.8,True,3000,30,0.0178,2026-07-16 14:35:00,549.341,3.5695,0,1144969.7673
LZTBI-0187,tbi_low,3,CL05,P03,C07,3,5,2,48,1,112,114.7,114.7,11,forebrain,3.37,0.0143,23.6,True,3000,30,0.0267,2026-07-17 14:35:00,481.4442,4.787,0,1225015.2786
LZTBI-0188,tbi_low,3,CL05,P03,C08,3,4,1,24,1,112,114.7,114.7,12,forebrain,2.93,0.0235,10.2,True,3000,30,0.0285,2026-07-16 14:35:00,1667.111,6.2583,0,14642957.7617
LZTBI-0188,tbi_low,3,CL05,P03,C08,3,5,2,48,1,112,114.7,114.7,12,forebrain,2.82,0.0144,4.4,True,3000,30,0.034,2026-07-17 14:35:00,1307.7581,6.8161,2,11526959.5604
LZTBI-0188,tbi_low,3,CL05,P03,C08,3,6,3,72,1,112,114.7,114.7,12,forebrain,3.12,0.0245,0.4,True,3000,30,0.0403,2026-07-18 14:35:00,2154.1578,6.6634,2,32376785.2576
LZTBI-0189,tbi_moderate,3,CL05,P03,C09,3,4,1,24,1,214,212.9,212.9,13,forebrain,2.88,0.0178,10.5,True,3000,30,0.0267,2026-07-16 14:35:00,719.4064,4.2385,0,1897643.3282
LZTBI-0189,tbi_moderate,3,CL05,P03,C09,3,5,2,48,1,214,212.9,212.9,13,forebrain,2.94,0.0169,19.7,True,3000,30,0.0361,2026-07-17 14:35:00,748.3272,5.4934,0,2643722.0772
LZTBI-0189,tbi_moderate,3,CL05,P03,C09,3,6,3,72,1,214,212.9,212.9,13,forebrain,3.0,0.0167,8.7,True,3000,30,0.0162,2026-07-18 14:35:00,944.1719,5.8135,0,3524091.2827
LZTBI-0190,sham,3,CL05,P03,C10,3,4,1,24,0,0,0.0,0.0,14,forebrain,3.04,0.0215,13.5,True,3000,30,0.0105,2026-07-16 14:35:00,666.3072,4.0568,0,1550052.5284
LZTBI-0190,sham,3,CL05,P03,C10,3,5,2,48,0,0,0.0,0.0,14,forebrain,3.07,0.0085,3.5,True,3000,30,0.0181,2026-07-17 14:35:00,219.5065,3.8631,0,157545.8065
LZTBI-0190,sham,3,CL05,P03,C10,3,6,3,72,0,0,0.0,0.0,14,forebrain,2.95,0.0216,7.4,True,3000,30,0.0238,2026-07-18 14:35:00,693.0903,3.2643,0,1388486.6872
LZTBI-0191,tbi_low,3,CL05,P03,D01,3,4,1,24,1,112,114.7,114.7,15,forebrain,3.07,0.0186,11.9,True,3000,30,0.0318,2026-07-16 14:35:00,824.8874,5.8524,0,3773326.2317
LZTBI-0191,tbi_low,3,CL05,P03,D01,3,5,2,48,1,112,114.7,114.7,15,forebrain,3.02,0.0167,12.5,True,3000,30,0.0272,2026-07-17 14:35:00,886.21,6.4459,0,4782189.0551
LZTBI-0191,tbi_low,3,CL05,P03,D01,3,6,3,72,1,112,114.7,114.7,15,forebrain,2.96,0.0169,2.8,True,3000,30,0.0259,2026-07-18 14:35:00,1064.054,6.6889,0,6436653.3521
LZTBI-0192,tbi_low,3,CL05,P03,D02,3,4,1,24,1,112,114.7,114.7,16,forebrain,3.05,0.0208,12.3,True,3000,30,0.0328,2026-07-16 14:35:00,753.9486,3.9728,0,2037093.1248
LZTBI-0192,tbi_low,3,CL05,P03,D02,3,5,2,48,1,112,114.7,114.7,16,forebrain,2.98,0.0086,1.2,True,3000,30,0.0122,2026-07-17 14:35:00,204.0161,4.8619,0,184691.002
LZTBI-0192,tbi_low,3,CL05,P03,D02,3,6,3,72,1,112,114.7,114.7,16,forebrain,2.92,0.0211,12.1,True,3000,30,0.0193,2026-07-18 14:35:00,1002.7266,5.1183,0,3969283.4769
LZTBI-0193,tbi_low,3,CL05,P03,D03,3,4,1,24,1,112,114.7,114.7,1,forebrain,3.06,0.0191,15.7,True,3000,30,0.033,2026-07-16 15:00:00,507.3065,3.8836,0,949510.8798
LZTBI-0193,tbi_low,3,CL05,P03,D03,3,5,2,48,1,112,114.7,114.7,1,forebrain,3.11,0.0136,7.8,True,3000,30,0.0231,2026-07-17 15:00:00,410.7489,4.0995,0,643743.3269
LZTBI-0193,tbi_low,3,CL05,P03,D03,3,6,3,72,1,112,114.7,114.7,1,forebrain,2.98,0.0201,8.5,True,3000,30,0.0221,2026-07-18 15:00:00,772.2268,3.8039,0,2049344.6566
LZTBI-0194,tbi_high,3,CL05,P03,D04,3,4,1,24,1,318,309.6,309.6,2,forebrain,3.07,0.0224,9.2,True,3000,30,0.0162,2026-07-16 15:00:00,1889.4017,7.4829,0,20765024.7995
LZTBI-0194,tbi_high,3,CL05,P03,D04,3,5,2,48,1,318,309.6,309.6,2,forebrain,3.09,0.0147,12.3,True,3000,30,0.0264,2026-07-17 15:00:00,1119.5403,7.9677,0,8773278.905
LZTBI-0195,sham,3,CL05,P03,D05,3,4,1,24,0,0,0.0,0.0,3,forebrain,2.81,0.0128,7.0,True,3000,30,0.0084,2026-07-16 15:00:00,481.8007,4.9513,0,868609.9801
LZTBI-0195,sham,3,CL05,P03,D05,3,5,2,48,0,0,0.0,0.0,3,forebrain,2.77,0.0253,20.3,True,3000,30,0.027,2026-07-17 15:00:00,1360.3159,4.9942,0,7781882.6686
LZTBI-0195,sham,3,CL05,P03,D05,3,6,3,72,0,0,0.0,0.0,3,forebrain,2.74,0.0133,1.2,True,3000,30,0.0188,2026-07-18 15:00:00,487.8006,4.9792,0,1072305.1442
LZTBI-0196,tbi_moderate,3,CL05,P03,D06,3,4,1,24,1,214,212.9,212.9,4,forebrain,2.93,0.0204,29.8,True,3000,30,0.0168,2026-07-16 15:00:00,790.8853,3.8729,0,2477326.6279
LZTBI-0196,tbi_moderate,3,CL05,P03,D06,3,5,2,48,1,214,212.9,212.9,4,forebrain,3.01,0.0102,7.2,True,3000,30,0.0269,2026-07-17 15:00:00,252.0911,4.1318,0,284856.7687
LZTBI-0196,tbi_moderate,3,CL05,P03,D06,3,6,3,72,1,214,212.9,212.9,4,forebrain,3.08,0.0199,5.8,True,3000,30,0.0363,2026-07-18 15:00:00,1486.7092,6.4059,2,11490399.7007
LZTBI-0197,tbi_moderate,3,CL05,P03,D07,3,4,1,24,1,214,212.9,212.9,5,forebrain,3.31,0.0187,11.0,True,3000,30,0.0144,2026-07-16 15:00:00,680.3568,3.7671,0,1937328.2086
LZTBI-0197,tbi_moderate,3,CL05,P03,D07,3,5,2,48,1,214,212.9,212.9,5,forebrain,3.37,0.014,20.0,True,3000,30,0.0338,2026-07-17 15:00:00,628.7966,5.2741,0,2055941.2979
LZTBI-0197,tbi_moderate,3,CL05,P03,D07,3,6,3,72,1,214,212.9,212.9,5,forebrain,3.13,0.0195,11.7,True,3000,30,0.0326,2026-07-18 15:00:00,1124.2988,5.8588,0,7127873.6655
LZTBI-0198,sham,3,CL05,P03,D08,3,4,1,24,0,0,0.0,0.0,6,forebrain,2.65,0.0187,5.0,True,3000,30,0.0305,2026-07-16 15:00:00,1140.2116,4.768,2,5170274.4893
LZTBI-0198,sham,3,CL05,P03,D08,3,5,2,48,0,0,0.0,0.0,6,forebrain,2.65,0.0118,8.9,True,3000,30,0.0375,2026-07-17 15:00:00,409.1702,4.7706,0,778783.3582
LZTBI-0198,sham,3,CL05,P03,D08,3,6,3,72,0,0,0.0,0.0,6,forebrain,2.77,0.0177,7.9,True,3000,30,0.0143,2026-07-18 15:00:00,1822.2043,7.3996,4,23130841.5468
LZTBI-0199,tbi_moderate,3,CL05,P03,D09,3,4,1,24,1,214,212.9,212.9,7,forebrain,3.33,0.0136,10.5,True,3000,30,0.0176,2026-07-16 15:00:00,657.2973,5.8891,0,2462912.8923
LZTBI-0199,tbi_moderate,3,CL05,P03,D09,3,5,2,48,1,214,212.9,212.9,7,forebrain,3.43,0.0182,10.8,True,3000,30,0.0111,2026-07-17 15:00:00,1283.1539,6.5755,0,10116599.9321
LZTBI-0199,tbi_moderate,3,CL05,P03,D09,3,6,3,72,1,214,212.9,212.9,7,forebrain,3.54,0.0154,7.5,True,3000,30,0.0325,2026-07-18 15:00:00,1266.4633,8.144,2,12066800.9375
LZTBI-0200,sham,3,CL05,P03,D10,3,4,1,24,0,0,0.0,0.0,8,forebrain,2.81,0.0198,11.8,True,3000,30,0.0271,2026-07-16 15:00:00,590.5902,3.6852,0,1149791.6157
LZTBI-0200,sham,3,CL05,P03,D10,3,5,2,48,0,0,0.0,0.0,8,forebrain,2.87,0.0115,11.6,True,3000,30,0.0353,2026-07-17 15:00:00,235.6757,3.8684,0,209283.1254
LZTBI-0200,sham,3,CL05,P03,D10,3,6,3,72,0,0,0.0,0.0,8,forebrain,2.76,0.0203,9.7,True,3000,30,0.0363,2026-07-18 15:00:00,587.1414,3.6126,0,1225910.4408
LZTBI-0201,sham,3,CL06,P03,E01,3,4,1,24,0,0,0.0,0.0,9,forebrain,3.03,0.0219,2.8,True,3000,30,0.027,2026-07-16 15:00:00,1053.824,4.8264,0,4269457.3172
LZTBI-0201,sham,3,CL06,P03,E01,3,5,2,48,0,0,0.0,0.0,9,forebrain,2.98,0.0152,12.6,True,3000,30,0.0186,2026-07-17 15:00:00,712.0426,5.9479,0,2566689.6249
LZTBI-0201,sham,3,CL06,P03,E01,3,6,3,72,0,0,0.0,0.0,9,forebrain,2.92,0.0206,8.5,True,3000,30,0.0373,2026-07-18 15:00:00,1643.2427,6.1116,2,15267568.6301
LZTBI-0202,tbi_moderate,3,CL06,P03,E02,3,4,1,24,1,214,212.9,212.9,10,forebrain,2.54,0.015,11.4,True,3000,30,0.0209,2026-07-16 15:00:00,492.8155,4.8656,0,1155789.3785
LZTBI-0202,tbi_moderate,3,CL06,P03,E02,3,5,2,48,1,214,212.9,212.9,10,forebrain,2.59,0.0206,10.2,True,3000,30,0.0308,2026-07-17 15:00:00,1199.3157,5.3019,0,5185653.7753
LZTBI-0202,tbi_moderate,3,CL06,P03,E02,3,6,3,72,1,214,212.9,212.9,10,forebrain,2.66,0.0157,1.4,True,3000,30,0.0397,2026-07-18 15:00:00,894.7271,6.9231,0,5558941.0285
LZTBI-0203,tbi_low,3,CL06,P03,E03,3,4,1,24,1,112,114.7,114.7,11,forebrain,2.87,0.0188,3.0,True,3000,30,0.0317,2026-07-16 15:00:00,569.7942,3.4466,0,1010505.3701
LZTBI-0203,tbi_low,3,CL06,P03,E03,3,5,2,48,1,112,114.7,114.7,11,forebrain,2.95,0.0126,12.9,True,3000,30,0.0225,2026-07-17 15:00:00,284.975,3.4589,0,278237.5033
LZTBI-0203,tbi_low,3,CL06,P03,E03,3,6,3,72,1,112,114.7,114.7,11,forebrain,2.8,0.0182,13.9,True,3000,30,0.0189,2026-07-18 15:00:00,662.8567,4.8055,0,1941793.161
LZTBI-0204,tbi_low,3,CL06,P03,E04,3,4,1,24,1,112,114.7,114.7,12,forebrain,3.08,0.0275,12.1,True,3000,30,0.0186,2026-07-16 15:00:00,1300.0911,4.912,0,5956787.3598
LZTBI-0204,tbi_low,3,CL06,P03,E04,3,5,2,48,1,112,114.7,114.7,12,forebrain,3.04,0.012,12.1,True,3000,30,0.0289,2026-07-17 15:00:00,285.5386,4.0992,0,281182.9987
LZTBI-0204,tbi_low,3,CL06,P03,E04,3,6,3,72,1,112,114.7,114.7,12,forebrain,3.09,0.0261,10.4,True,3000,30,0.0307,2026-07-18 15:00:00,1077.0798,3.8509,0,3408387.0484
LZTBI-0205,tbi_low,3,CL06,P03,E05,3,4,1,24,1,112,114.7,114.7,13,forebrain,3.14,0.0156,10.9,True,3000,30,0.0207,2026-07-16 15:00:00,650.0146,4.5994,0,1961579.1899
LZTBI-0205,tbi_low,3,CL06,P03,E05,3,5,2,48,1,112,114.7,114.7,13,forebrain,3.24,0.0175,5.9,True,3000,30,0.0453,2026-07-17 15:00:00,726.8661,4.9238,0,2731089.5003
LZTBI-0205,tbi_low,3,CL06,P03,E05,3,6,3,72,1,112,114.7,114.7,13,forebrain,3.34,0.0146,19.2,True,3000,30,0.0251,2026-07-18 15:00:00,469.3177,4.7189,0,1077032.1648
LZTBI-0206,sham,3,CL06,P03,E06,3,4,1,24,0,0,0.0,0.0,14,forebrain,3.2,0.0115,9.9,True,3000,30,0.0278,2026-07-16 15:00:00,366.2162,4.1459,0,503996.8059
LZTBI-0206,sham,3,CL06,P03,E06,3,5,2,48,0,0,0.0,0.0,14,forebrain,3.15,0.019,3.0,True,3000,30,0.037,2026-07-17 15:00:00,767.0374,4.018,0,1887006.0212
LZTBI-0206,sham,3,CL06,P03,E06,3,6,3,72,0,0,0.0,0.0,14,forebrain,3.1,0.012,13.3,True,3000,30,0.0168,2026-07-18 15:00:00,328.7368,4.2059,0,362552.4983
LZTBI-0207,sham,3,CL06,P03,E07,3,4,1,24,0,0,0.0,0.0,15,forebrain,2.81,0.0161,10.9,True,3000,30,0.014,2026-07-16 15:00:00,365.1752,3.5646,0,556549.2034
LZTBI-0207,sham,3,CL06,P03,E07,3,5,2,48,0,0,0.0,0.0,15,forebrain,2.72,0.0179,13.0,True,3000,30,0.0321,2026-07-17 15:00:00,466.1416,3.9705,0,927974.023
LZTBI-0207,sham,3,CL06,P03,E07,3,6,3,72,0,0,0.0,0.0,15,forebrain,2.99,0.0181,16.5,True,3000,30,0.0386,2026-07-18 15:00:00,490.5418,3.1318,0,699430.4068
LZTBI-0208,tbi_moderate,3,CL06,P03,E08,3,4,1,24,1,214,212.9,212.9,16,forebrain,2.74,0.0133,1.3,True,3000,30,0.0494,2026-07-16 15:00:00,496.1153,3.8799,0,840090.5238
LZTBI-0208,tbi_moderate,3,CL06,P03,E08,3,5,2,48,1,214,212.9,212.9,16,forebrain,2.81,0.018,12.1,True,3000,30,0.0268,2026-07-17 15:00:00,730.7861,4.4558,0,2074088.8271
LZTBI-0208,tbi_moderate,3,CL06,P03,E08,3,6,3,72,1,214,212.9,212.9,16,forebrain,2.65,0.0127,9.9,True,3000,30,0.0176,2026-07-18 15:00:00,465.9417,4.4927,0,961587.0179
LZTBI-0209,tbi_high,3,CL06,P03,E09,3,4,1,24,1,318,309.6,309.6,1,forebrain,3.0,0.0131,2.6,True,3000,30,0.0165,2026-07-16 15:35:00,624.4709,5.3251,0,1718544.4164
LZTBI-0209,tbi_high,3,CL06,P03,E09,3,5,2,48,1,318,309.6,309.6,1,forebrain,3.04,0.0188,6.3,True,3000,30,0.033,2026-07-17 15:35:00,1482.3802,7.3437,2,13073569.6899
LZTBI-0209,tbi_high,3,CL06,P03,E09,3,6,3,72,1,318,309.6,309.6,1,forebrain,3.1,0.0122,14.5,True,3000,30,0.02,2026-07-18 15:35:00,1543.1102,7.899,4,20551552.1386
LZTBI-0210,tbi_high,3,CL06,P03,E10,3,4,1,24,1,318,309.6,309.6,2,forebrain,2.96,0.0165,5.4,True,3000,30,0.039,2026-07-16 15:35:00,2908.9556,10.545,6,97098538.151
LZTBI-0210,tbi_high,3,CL06,P03,E10,3,5,2,48,1,318,309.6,309.6,2,forebrain,2.9,0.021,26.4,True,3000,30,0.03,2026-07-17 15:35:00,3054.289,9.8279,4,66702725.669
LZTBI-0210,tbi_high,3,CL06,P03,E10,3,6,3,72,1,318,309.6,309.6,2,forebrain,3.06,0.0162,13.4,True,3000,30,0.0255,2026-07-18 15:35:00,2510.7355,10.6573,4,69989848.8359
LZTBI-0211,sham,3,CL06,P03,F01,3,4,1,24,0,0,0.0,0.0,3,forebrain,3.15,0.0191,1.8,True,3000,30,0.0192,2026-07-16 15:35:00,633.3961,2.7915,0,866714.8401
LZTBI-0211,sham,3,CL06,P03,F01,3,5,2,48,0,0,0.0,0.0,3,forebrain,3.25,0.0107,3.9,True,3000,30,0.0266,2026-07-17 15:35:00,264.25,3.8609,0,197966.6587
