fish_id,group,batch,clutch_id,plate_id,well_id,tbi_dpf,dpf,days_post_tbi,hours_post_tbi,n_weight_drops,nominal_peak_pressure_kpa,measured_peak_pressure_kpa,cumulative_pressure_burden_kpa_hits,channel,electrode_target,electrode_impedance_mohm,rms_noise_mv,electrode_shift_pct,qc_pass,sampling_rate_hz,recording_duration_min,artifact_fraction,lfp_mean_uv,lfp_variance_uv2,lfp_skewness,lfp_kurtosis,lfp_fourth_power_mean_uv4,lfp_seizure_event_rate_per_h,lfp_ica_complexity,is_synthetic
LZTBI-0164,sham,3,CL05,P03,A04,3,4,1,24,0,0,0.0,0.0,4,forebrain,2.76,0.0115,8.8,True,3000,30,0.0375,1.4322,256.6047,0.1152,4.262,299973.4321,0,0.7745,False
LZTBI-0164,sham,3,CL05,P03,A04,3,5,2,48,0,0,0.0,0.0,4,forebrain,2.81,0.0186,20.1,True,3000,30,0.0292,2.2461,652.2002,0.3871,4.7327,1805407.6645,0,0.8144,False
LZTBI-0164,sham,3,CL05,P03,A04,3,6,3,72,0,0,0.0,0.0,4,forebrain,2.89,0.0114,2.3,True,3000,30,0.0199,3.3715,312.6214,0.7456,3.6552,325751.05,0,0.8055,False
LZTBI-0165,tbi_high,3,CL05,P03,A05,3,4,1,24,1,318,309.6,309.6,5,forebrain,3.12,0.0171,2.3,True,3000,30,0.0252,11.2107,1793.2941,1.4818,7.0302,17472358.0682,2,0.3773,False
LZTBI-0165,tbi_high,3,CL05,P03,A05,3,5,2,48,1,318,309.6,309.6,5,forebrain,3.04,0.016,16.5,True,3000,30,0.0345,9.4945,1789.8056,1.5699,9.1119,22019610.2313,2,0.371,False
LZTBI-0165,tbi_high,3,CL05,P03,A05,3,6,3,72,1,318,309.6,309.6,5,forebrain,3.28,0.0167,13.0,True,3000,30,0.0342,9.5583,2075.7295,1.1674,9.0638,37412361.0281,2,0.3539,False
LZTBI-0166,sham,3,CL05,P03,A06,3,4,1,24,0,0,0.0,0.0,6,forebrain,3.16,0.0193,15.5,True,3000,30,0.0254,-1.4384,604.4807,0.6743,3.4822,1308664.0051,0,0.9037,False
LZTBI-0166,sham,3,CL05,P03,A06,3,5,2,48,0,0,0.0,0.0,6,forebrain,3.14,0.0165,6.3,True,3000,30,0.0195,5.695,530.3552,0.1854,4.6107,1321637.9704,0,0.8256,False
LZTBI-0166,sham,3,CL05,P03,A06,3,6,3,72,0,0,0.0,0.0,6,forebrain,3.15,0.0206,5.6,True,3000,30,0.0175,1.7947,613.6865,-0.1916,3.3161,1307290.0472,0,0.9159,False
LZTBI-0167,sham,3,CL05,P03,A07,3,4,1,24,0,0,0.0,0.0,7,forebrain,2.88,0.0227,0.6,True,3000,30,0.027,0.514,720.316,0.1192,3.1543,1778108.0639,0,0.9171,False
LZTBI-0167,sham,3,CL05,P03,A07,3,5,2,48,0,0,0.0,0.0,7,forebrain,2.93,0.0155,10.7,True,3000,30,0.0342,-2.3739,474.7078,0.3051,2.8192,559876.0302,0,0.9191,False
LZTBI-0167,sham,3,CL05,P03,A07,3,6,3,72,0,0,0.0,0.0,7,forebrain,2.97,0.0227,17.9,True,3000,30,0.0129,2.9492,691.172,-0.2447,2.8532,1224267.0889,0,0.9226,False
LZTBI-0168,tbi_low,3,CL05,P03,A08,3,4,1,24,1,112,114.7,114.7,8,forebrain,3.03,0.0217,7.5,True,3000,30,0.0179,3.3162,852.6208,0.5859,2.9444,2017324.1444,0,0.8176,False
LZTBI-0168,tbi_low,3,CL05,P03,A08,3,5,2,48,1,112,114.7,114.7,8,forebrain,2.99,0.0152,21.4,True,3000,30,0.0347,6.7178,454.9934,0.1535,4.3029,787087.3477,0,0.9022,False
LZTBI-0168,tbi_low,3,CL05,P03,A08,3,6,3,72,1,112,114.7,114.7,8,forebrain,2.95,0.0202,8.0,True,3000,30,0.0241,5.2022,703.9325,0.9875,3.6755,1780821.6855,0,0.821,False
LZTBI-0169,tbi_high,3,CL05,P03,A09,3,4,1,24,1,318,309.6,309.6,9,forebrain,3.1,0.0114,24.9,True,3000,30,0.0245,7.0963,480.1712,0.6678,7.1768,1436584.2704,0,0.4775,False
LZTBI-0169,tbi_high,3,CL05,P03,A09,3,5,2,48,1,318,309.6,309.6,9,forebrain,3.07,0.0186,2.6,True,3000,30,0.031,7.537,1380.9303,1.2538,7.1314,12642928.0533,0,0.4528,False
LZTBI-0169,tbi_high,3,CL05,P03,A09,3,6,3,72,1,318,309.6,309.6,9,forebrain,3.13,0.0116,3.6,True,3000,30,0.0382,12.6704,1872.2517,1.5178,9.5294,34374922.5748,4,0.3855,False
LZTBI-0170,tbi_moderate,3,CL05,P03,A10,3,4,1,24,1,214,212.9,212.9,10,forebrain,3.24,0.0204,17.2,True,3000,30,0.0285,6.6392,1132.0065,0.8224,5.8972,6466421.3263,0,0.5957,False
LZTBI-0170,tbi_moderate,3,CL05,P03,A10,3,5,2,48,1,214,212.9,212.9,10,forebrain,3.31,0.0167,18.0,True,3000,30,0.0357,4.3096,675.9559,0.1935,5.7215,2417723.9996,0,0.6807,False
LZTBI-0170,tbi_moderate,3,CL05,P03,A10,3,6,3,72,1,214,212.9,212.9,10,forebrain,3.34,0.0214,10.5,True,3000,30,0.0149,6.5528,1173.0536,0.6387,5.7159,5852816.2307,0,0.5954,False
LZTBI-0171,tbi_high,3,CL05,P03,B01,3,4,1,24,1,318,309.6,309.6,11,forebrain,2.96,0.0158,0.7,True,3000,30,0.0374,10.638,1563.4802,1.17,8.1311,20109934.7187,2,0.4133,False
LZTBI-0171,tbi_high,3,CL05,P03,B01,3,5,2,48,1,318,309.6,309.6,11,forebrain,2.92,0.0212,4.7,True,3000,30,0.0296,12.6299,2616.717,1.0767,9.1753,59346823.0799,2,0.2955,False
LZTBI-0171,tbi_high,3,CL05,P03,B01,3,6,3,72,1,318,309.6,309.6,11,forebrain,3.01,0.0152,0.7,True,3000,30,0.0242,10.9488,2583.9291,0.9296,10.129,73561443.6109,6,0.1987,False
LZTBI-0172,tbi_high,3,CL05,P03,B02,3,4,1,24,1,318,309.6,309.6,12,forebrain,3.01,0.0221,7.0,True,3000,30,0.0133,7.8468,2381.58,1.2686,7.5006,41544662.8596,2,0.4296,False
LZTBI-0172,tbi_high,3,CL05,P03,B02,3,5,2,48,1,318,309.6,309.6,12,forebrain,3.28,0.0151,12.4,True,3000,30,0.0204,10.6606,2565.4062,1.8266,9.8607,55036596.3595,6,0.2933,False
LZTBI-0172,tbi_high,3,CL05,P03,B02,3,6,3,72,1,318,309.6,309.6,12,forebrain,2.96,0.0226,21.6,True,3000,30,0.0271,13.2269,3511.3051,1.8018,10.0562,93757633.2236,6,0.2439,False
LZTBI-0173,tbi_low,3,CL05,P03,B03,3,4,1,24,1,112,114.7,114.7,13,forebrain,2.91,0.0115,16.9,True,3000,30,0.0112,2.2353,376.3454,0.0407,4.126,500871.8158,0,0.7469,False
LZTBI-0173,tbi_low,3,CL05,P03,B03,3,5,2,48,1,112,114.7,114.7,13,forebrain,2.88,0.018,2.9,True,3000,30,0.0317,3.0476,595.5642,0.2275,3.8258,1115485.0701,0,0.8405,False
LZTBI-0173,tbi_low,3,CL05,P03,B03,3,6,3,72,1,112,114.7,114.7,13,forebrain,2.87,0.0116,7.6,True,3000,30,0.0237,4.7415,326.9121,0.4635,4.2776,401340.6033,0,0.7508,False
LZTBI-0174,tbi_moderate,3,CL05,P03,B04,3,4,1,24,1,214,212.9,212.9,14,forebrain,2.8,0.0162,4.1,True,3000,30,0.0107,6.9573,911.101,0.943,5.9802,4509385.2876,0,0.5456,False
LZTBI-0174,tbi_moderate,3,CL05,P03,B04,3,5,2,48,1,214,212.9,212.9,14,forebrain,2.8,0.022,7.3,True,3000,30,0.02,7.7914,1587.9195,1.0232,7.0358,16101622.7749,0,0.5635,False
LZTBI-0174,tbi_moderate,3,CL05,P03,B04,3,6,3,72,1,214,212.9,212.9,14,forebrain,2.82,0.0157,16.5,True,3000,30,0.0285,9.8651,1356.8474,0.8028,8.3235,13782519.3706,2,0.4998,False
LZTBI-0175,sham,3,CL05,P03,B05,3,4,1,24,0,0,0.0,0.0,15,forebrain,2.47,0.0187,10.3,True,3000,30,0.0217,2.3401,612.5626,0.112,3.8382,1347218.9775,0,0.9043,False
LZTBI-0175,sham,3,CL05,P03,B05,3,5,2,48,0,0,0.0,0.0,15,forebrain,2.96,0.0168,17.6,True,3000,30,0.0119,4.7432,692.627,0.2989,4.8037,2052306.3307,0,0.618,False
LZTBI-0175,sham,3,CL05,P03,B05,3,6,3,72,0,0,0.0,0.0,15,forebrain,2.73,0.0199,26.1,True,3000,30,0.0109,4.5672,942.7227,0.5171,4.8931,3546880.0697,0,0.731,False
LZTBI-0176,tbi_moderate,3,CL05,P03,B06,3,4,1,24,1,214,212.9,212.9,16,forebrain,3.23,0.0194,9.0,True,3000,30,0.0202,5.5273,1061.9231,0.9636,5.3269,6738815.1193,0,0.7311,False
LZTBI-0176,tbi_moderate,3,CL05,P03,B06,3,5,2,48,1,214,212.9,212.9,16,forebrain,3.23,0.0161,3.4,True,3000,30,0.0448,8.8103,779.3011,0.9216,6.2335,4240585.405,0,0.482,False
LZTBI-0176,tbi_moderate,3,CL05,P03,B06,3,6,3,72,1,214,212.9,212.9,16,forebrain,3.15,0.0183,8.1,True,3000,30,0.0313,7.8727,1392.4281,0.8597,6.8728,13962134.2409,2,0.5592,False
LZTBI-0177,tbi_high,3,CL05,P03,B07,3,4,1,24,1,318,309.6,309.6,1,forebrain,2.96,0.0233,12.5,True,3000,30,0.0124,5.0967,1718.0033,0.8196,5.8621,14575300.3131,2,0.5941,False
LZTBI-0177,tbi_high,3,CL05,P03,B07,3,5,2,48,1,318,309.6,309.6,1,forebrain,2.92,0.014,10.6,True,3000,30,0.0302,9.1167,1246.1132,0.7988,6.5822,10541385.8837,2,0.5959,False
LZTBI-0177,tbi_high,3,CL05,P03,B07,3,6,3,72,1,318,309.6,309.6,1,forebrain,2.88,0.0237,4.8,True,3000,30,0.019,6.7965,2891.0573,1.397,8.353,64092985.234,4,0.366,False
LZTBI-0178,tbi_low,3,CL05,P03,B08,3,4,1,24,1,112,114.7,114.7,2,forebrain,2.96,0.0195,12.7,True,3000,30,0.0115,6.7337,2157.1127,0.7575,8.0136,29426744.4138,4,0.4989,False
LZTBI-0178,tbi_low,3,CL05,P03,B08,3,5,2,48,1,112,114.7,114.7,2,forebrain,2.87,0.0155,10.6,True,3000,30,0.0235,5.7819,1660.9107,0.6934,7.1993,16527281.1463,4,0.5328,False
LZTBI-0178,tbi_low,3,CL05,P03,B08,3,6,3,72,1,112,114.7,114.7,2,forebrain,2.8,0.021,0.4,True,3000,30,0.0339,8.1223,1898.4828,0.9178,5.8917,21417492.5327,2,0.6236,False
LZTBI-0179,tbi_high,3,CL05,P03,B09,3,4,1,24,1,318,309.6,309.6,3,forebrain,2.83,0.0238,13.8,True,3000,30,0.0378,10.9931,2934.8989,0.902,8.0267,67459994.6214,4,0.3699,False
LZTBI-0179,tbi_high,3,CL05,P03,B09,3,5,2,48,1,318,309.6,309.6,3,forebrain,2.82,0.0143,7.7,True,3000,30,0.0316,10.0118,1450.1442,1.1549,7.7943,14203053.6413,2,0.389,False
LZTBI-0179,tbi_high,3,CL05,P03,B09,3,6,3,72,1,318,309.6,309.6,3,forebrain,2.89,0.0237,7.5,True,3000,30,0.021,8.6784,2445.9143,1.0324,7.6908,47669393.693,2,0.4151,False
LZTBI-0180,tbi_moderate,3,CL05,P03,B10,3,4,1,24,1,214,212.9,212.9,4,forebrain,2.9,0.0216,8.5,True,3000,30,0.0288,7.9119,1459.3495,0.5322,6.6901,13131905.0724,0,0.6612,False
LZTBI-0180,tbi_moderate,3,CL05,P03,B10,3,5,2,48,1,214,212.9,212.9,4,forebrain,2.95,0.0085,10.9,True,3000,30,0.0199,3.7916,465.3561,0.5321,6.0238,1184044.4892,0,0.6375,False
LZTBI-0180,tbi_moderate,3,CL05,P03,B10,3,6,3,72,1,214,212.9,212.9,4,forebrain,2.85,0.0218,15.3,True,3000,30,0.0165,8.1813,1457.4185,1.0719,7.041,13788825.4579,0,0.5494,False
LZTBI-0181,sham,3,CL05,P03,C01,3,4,1,24,0,0,0.0,0.0,5,forebrain,2.67,0.0119,1.1,True,3000,30,0.0191,5.2149,360.7309,-0.0316,5.1508,573224.6746,0,0.7574,False
LZTBI-0181,sham,3,CL05,P03,C01,3,5,2,48,0,0,0.0,0.0,5,forebrain,2.69,0.0295,20.8,True,3000,30,0.0283,5.1494,2006.6064,0.7189,5.0948,18493485.8145,0,0.6598,False
LZTBI-0181,sham,3,CL05,P03,C01,3,6,3,72,0,0,0.0,0.0,5,forebrain,2.75,0.0118,6.2,True,3000,30,0.0369,2.4523,348.5964,0.5084,5.3699,523244.1404,0,0.6961,False
LZTBI-0182,tbi_high,3,CL05,P03,C02,3,4,1,24,1,318,309.6,309.6,6,forebrain,3.02,0.0146,16.1,True,3000,30,0.0393,5.5728,709.7195,0.5286,5.5265,1892916.4208,0,0.6566,False
LZTBI-0182,tbi_high,3,CL05,P03,C02,3,5,2,48,1,318,309.6,309.6,6,forebrain,2.99,0.0185,13.7,True,3000,30,0.0153,3.9392,1525.5748,0.4424,7.5252,12957486.5543,2,0.531,False
LZTBI-0182,tbi_high,3,CL05,P03,C02,3,6,3,72,1,318,309.6,309.6,6,forebrain,2.95,0.0132,1.9,True,3000,30,0.035,14.6015,1727.7658,0.9975,8.501,25431782.6118,4,0.304,False
LZTBI-0183,tbi_moderate,3,CL05,P03,C03,3,4,1,24,1,214,212.9,212.9,7,forebrain,2.87,0.0228,3.6,True,3000,30,0.0361,5.15,1038.0235,0.478,4.9999,4631088.5277,0,0.7781,False
LZTBI-0183,tbi_moderate,3,CL05,P03,C03,3,5,2,48,1,214,212.9,212.9,7,forebrain,2.91,0.0152,21.9,True,3000,30,0.0439,0.0064,580.5448,0.2899,5.0948,1658783.6401,0,0.7067,False
LZTBI-0183,tbi_moderate,3,CL05,P03,C03,3,6,3,72,1,214,212.9,212.9,7,forebrain,2.82,0.0223,16.5,True,3000,30,0.0347,3.3999,1129.0581,0.4729,4.8668,6162163.9069,0,0.7015,False
LZTBI-0184,tbi_low,3,CL05,P03,C04,3,4,1,24,1,112,114.7,114.7,8,forebrain,2.86,0.0165,25.0,True,3000,30,0.0132,4.5295,828.9434,0.5057,6.192,3960491.3627,0,0.6253,False
LZTBI-0184,tbi_low,3,CL05,P03,C04,3,5,2,48,1,112,114.7,114.7,8,forebrain,2.79,0.022,3.7,True,3000,30,0.0344,3.8544,1494.5697,0.9586,6.5092,12513796.0149,0,0.5279,False
LZTBI-0184,tbi_low,3,CL05,P03,C04,3,6,3,72,1,112,114.7,114.7,8,forebrain,3.0,0.0158,5.3,True,3000,30,0.0356,6.1814,829.7651,0.5803,5.8027,3251693.7122,0,0.6437,False
LZTBI-0185,tbi_low,3,CL05,P03,C05,3,4,1,24,1,112,114.7,114.7,9,forebrain,3.14,0.0105,18.5,True,3000,30,0.0248,6.6318,887.1794,0.2686,5.6077,3937975.1427,2,0.61,False
LZTBI-0185,tbi_low,3,CL05,P03,C05,3,5,2,48,1,112,114.7,114.7,9,forebrain,3.1,0.0202,7.5,True,3000,30,0.0338,3.293,980.8235,0.6216,4.9695,4140986.6493,0,0.6978,False
LZTBI-0185,tbi_low,3,CL05,P03,C05,3,6,3,72,1,112,114.7,114.7,9,forebrain,3.06,0.0095,3.7,True,3000,30,0.0139,5.7059,743.033,0.7598,6.5569,2974735.6628,2,0.6343,False
LZTBI-0186,tbi_low,3,CL05,P03,C06,3,4,1,24,1,112,114.7,114.7,10,forebrain,3.1,0.0104,2.4,True,3000,30,0.0181,0.7513,324.3413,-0.26,3.6772,293129.7714,0,0.8367,False
LZTBI-0186,tbi_low,3,CL05,P03,C06,3,5,2,48,1,112,114.7,114.7,10,forebrain,3.18,0.0196,9.9,True,3000,30,0.0401,3.3636,678.0531,0.2879,4.1964,1803716.5829,0,0.8707,False
LZTBI-0186,tbi_low,3,CL05,P03,C06,3,6,3,72,1,112,114.7,114.7,10,forebrain,3.26,0.0105,15.3,True,3000,30,0.0334,5.3053,310.6448,0.3628,4.9045,430999.6263,0,0.7661,False
LZTBI-0187,tbi_low,3,CL05,P03,C07,3,4,1,24,1,112,114.7,114.7,11,forebrain,3.42,0.0175,4.8,True,3000,30,0.0178,0.1446,549.341,0.5361,3.5695,1144969.7673,0,0.7655,False
LZTBI-0187,tbi_low,3,CL05,P03,C07,3,5,2,48,1,112,114.7,114.7,11,forebrain,3.37,0.0143,23.6,True,3000,30,0.0267,2.8721,481.4442,0.4872,4.787,1225015.2786,0,0.7958,False
LZTBI-0188,tbi_low,3,CL05,P03,C08,3,4,1,24,1,112,114.7,114.7,12,forebrain,2.93,0.0235,10.2,True,3000,30,0.0285,6.6911,1667.111,0.402,6.2583,14642957.7617,0,0.6041,False
LZTBI-0188,tbi_low,3,CL05,P03,C08,3,5,2,48,1,112,114.7,114.7,12,forebrain,2.82,0.0144,4.4,True,3000,30,0.034,9.6631,1307.7581,0.6842,6.8161,11526959.5604,2,0.4704,False
LZTBI-0188,tbi_low,3,CL05,P03,C08,3,6,3,72,1,112,114.7,114.7,12,forebrain,3.12,0.0245,0.4,True,3000,30,0.0403,9.7261,2154.1578,0.5604,6.6634,32376785.2576,2,0.5603,False
LZTBI-0189,tbi_moderate,3,CL05,P03,C09,3,4,1,24,1,214,212.9,212.9,13,forebrain,2.88,0.0178,10.5,True,3000,30,0.0267,2.8907,719.4064,-0.0186,4.2385,1897643.3282,0,0.8224,False
LZTBI-0189,tbi_moderate,3,CL05,P03,C09,3,5,2,48,1,214,212.9,212.9,13,forebrain,2.94,0.0169,19.7,True,3000,30,0.0361,4.7909,748.3272,0.2711,5.4934,2643722.0772,0,0.67,False
LZTBI-0189,tbi_moderate,3,CL05,P03,C09,3,6,3,72,1,214,212.9,212.9,13,forebrain,3.0,0.0167,8.7,True,3000,30,0.0162,3.8453,944.1719,0.5352,5.8135,3524091.2827,0,0.5524,False
LZTBI-0190,sham,3,CL05,P03,C10,3,4,1,24,0,0,0.0,0.0,14,forebrain,3.04,0.0215,13.5,True,3000,30,0.0105,4.055,666.3072,0.08,4.0568,1550052.5284,0,0.8185,False
LZTBI-0190,sham,3,CL05,P03,C10,3,5,2,48,0,0,0.0,0.0,14,forebrain,3.07,0.0085,3.5,True,3000,30,0.0181,-2.1832,219.5065,-0.4238,3.8631,157545.8065,0,0.8364,False
LZTBI-0190,sham,3,CL05,P03,C10,3,6,3,72,0,0,0.0,0.0,14,forebrain,2.95,0.0216,7.4,True,3000,30,0.0238,0.9673,693.0903,0.1837,3.2643,1388486.6872,0,0.875,False
LZTBI-0191,tbi_low,3,CL05,P03,D01,3,4,1,24,1,112,114.7,114.7,15,forebrain,3.07,0.0186,11.9,True,3000,30,0.0318,4.4128,824.8874,0.1562,5.8524,3773326.2317,0,0.6237,False
LZTBI-0191,tbi_low,3,CL05,P03,D01,3,5,2,48,1,112,114.7,114.7,15,forebrain,3.02,0.0167,12.5,True,3000,30,0.0272,7.3724,886.21,0.7658,6.4459,4782189.0551,0,0.4962,False
LZTBI-0191,tbi_low,3,CL05,P03,D01,3,6,3,72,1,112,114.7,114.7,15,forebrain,2.96,0.0169,2.8,True,3000,30,0.0259,9.2868,1064.054,0.9943,6.6889,6436653.3521,0,0.4983,False
LZTBI-0192,tbi_low,3,CL05,P03,D02,3,4,1,24,1,112,114.7,114.7,16,forebrain,3.05,0.0208,12.3,True,3000,30,0.0328,-0.0084,753.9486,0.2111,3.9728,2037093.1248,0,0.7591,False
LZTBI-0192,tbi_low,3,CL05,P03,D02,3,5,2,48,1,112,114.7,114.7,16,forebrain,2.98,0.0086,1.2,True,3000,30,0.0122,2.2217,204.0161,0.123,4.8619,184691.002,0,0.8477,False
LZTBI-0192,tbi_low,3,CL05,P03,D02,3,6,3,72,1,112,114.7,114.7,16,forebrain,2.92,0.0211,12.1,True,3000,30,0.0193,6.8111,1002.7266,0.6737,5.1183,3969283.4769,0,0.6795,False
LZTBI-0193,tbi_low,3,CL05,P03,D03,3,4,1,24,1,112,114.7,114.7,1,forebrain,3.06,0.0191,15.7,True,3000,30,0.033,2.3333,507.3065,0.141,3.8836,949510.8798,0,0.9056,False
LZTBI-0193,tbi_low,3,CL05,P03,D03,3,5,2,48,1,112,114.7,114.7,1,forebrain,3.11,0.0136,7.8,True,3000,30,0.0231,2.602,410.7489,0.294,4.0995,643743.3269,0,0.7987,False
LZTBI-0193,tbi_low,3,CL05,P03,D03,3,6,3,72,1,112,114.7,114.7,1,forebrain,2.98,0.0201,8.5,True,3000,30,0.0221,2.3378,772.2268,-0.0321,3.8039,2049344.6566,0,0.7511,False
LZTBI-0194,tbi_high,3,CL05,P03,D04,3,4,1,24,1,318,309.6,309.6,2,forebrain,3.07,0.0224,9.2,True,3000,30,0.0162,7.6026,1889.4017,0.8207,7.4829,20765024.7995,0,0.4119,False
LZTBI-0194,tbi_high,3,CL05,P03,D04,3,5,2,48,1,318,309.6,309.6,2,forebrain,3.09,0.0147,12.3,True,3000,30,0.0264,11.3806,1119.5403,1.3399,7.9677,8773278.905,0,0.3858,False
LZTBI-0195,sham,3,CL05,P03,D05,3,4,1,24,0,0,0.0,0.0,3,forebrain,2.81,0.0128,7.0,True,3000,30,0.0084,6.245,481.8007,0.5372,4.9513,868609.9801,0,0.6985,False
LZTBI-0195,sham,3,CL05,P03,D05,3,5,2,48,0,0,0.0,0.0,3,forebrain,2.77,0.0253,20.3,True,3000,30,0.027,5.4216,1360.3159,0.6758,4.9942,7781882.6686,0,0.743,False
LZTBI-0195,sham,3,CL05,P03,D05,3,6,3,72,0,0,0.0,0.0,3,forebrain,2.74,0.0133,1.2,True,3000,30,0.0188,3.8746,487.8006,0.2766,4.9792,1072305.1442,0,0.7339,False
LZTBI-0196,tbi_moderate,3,CL05,P03,D06,3,4,1,24,1,214,212.9,212.9,4,forebrain,2.93,0.0204,29.8,True,3000,30,0.0168,3.2524,790.8853,0.2873,3.8729,2477326.6279,0,0.7809,False
LZTBI-0196,tbi_moderate,3,CL05,P03,D06,3,5,2,48,1,214,212.9,212.9,4,forebrain,3.01,0.0102,7.2,True,3000,30,0.0269,2.0122,252.0911,0.63,4.1318,284856.7687,0,0.7243,False
LZTBI-0196,tbi_moderate,3,CL05,P03,D06,3,6,3,72,1,214,212.9,212.9,4,forebrain,3.08,0.0199,5.8,True,3000,30,0.0363,3.5551,1486.7092,-0.0111,6.4059,11490399.7007,2,0.687,False
LZTBI-0197,tbi_moderate,3,CL05,P03,D07,3,4,1,24,1,214,212.9,212.9,5,forebrain,3.31,0.0187,11.0,True,3000,30,0.0144,5.9535,680.3568,0.5672,3.7671,1937328.2086,0,0.8246,False
LZTBI-0197,tbi_moderate,3,CL05,P03,D07,3,5,2,48,1,214,212.9,212.9,5,forebrain,3.37,0.014,20.0,True,3000,30,0.0338,5.9906,628.7966,1.0443,5.2741,2055941.2979,0,0.733,False
LZTBI-0197,tbi_moderate,3,CL05,P03,D07,3,6,3,72,1,214,212.9,212.9,5,forebrain,3.13,0.0195,11.7,True,3000,30,0.0326,2.558,1124.2988,0.9601,5.8588,7127873.6655,0,0.6393,False
LZTBI-0198,sham,3,CL05,P03,D08,3,4,1,24,0,0,0.0,0.0,6,forebrain,2.65,0.0187,5.0,True,3000,30,0.0305,6.0177,1140.2116,0.2346,4.768,5170274.4893,2,0.6895,False
LZTBI-0198,sham,3,CL05,P03,D08,3,5,2,48,0,0,0.0,0.0,6,forebrain,2.65,0.0118,8.9,True,3000,30,0.0375,2.3895,409.1702,-0.0445,4.7706,778783.3582,0,0.6818,False
LZTBI-0198,sham,3,CL05,P03,D08,3,6,3,72,0,0,0.0,0.0,6,forebrain,2.77,0.0177,7.9,True,3000,30,0.0143,9.3591,1822.2043,0.8778,7.3996,23130841.5468,4,0.4738,False
LZTBI-0199,tbi_moderate,3,CL05,P03,D09,3,4,1,24,1,214,212.9,212.9,7,forebrain,3.33,0.0136,10.5,True,3000,30,0.0176,4.5539,657.2973,0.9583,5.8891,2462912.8923,0,0.5646,False
LZTBI-0199,tbi_moderate,3,CL05,P03,D09,3,5,2,48,1,214,212.9,212.9,7,forebrain,3.43,0.0182,10.8,True,3000,30,0.0111,3.1816,1283.1539,0.5777,6.5755,10116599.9321,0,0.6224,False
LZTBI-0199,tbi_moderate,3,CL05,P03,D09,3,6,3,72,1,214,212.9,212.9,7,forebrain,3.54,0.0154,7.5,True,3000,30,0.0325,9.8702,1266.4633,1.3344,8.144,12066800.9375,2,0.4759,False
LZTBI-0200,sham,3,CL05,P03,D10,3,4,1,24,0,0,0.0,0.0,8,forebrain,2.81,0.0198,11.8,True,3000,30,0.0271,1.3376,590.5902,-0.2338,3.6852,1149791.6157,0,0.9208,False
LZTBI-0200,sham,3,CL05,P03,D10,3,5,2,48,0,0,0.0,0.0,8,forebrain,2.87,0.0115,11.6,True,3000,30,0.0353,1.8489,235.6757,0.0088,3.8684,209283.1254,0,0.885,False
LZTBI-0200,sham,3,CL05,P03,D10,3,6,3,72,0,0,0.0,0.0,8,forebrain,2.76,0.0203,9.7,True,3000,30,0.0363,2.5475,587.1414,-0.2894,3.6126,1225910.4408,0,0.9315,False
LZTBI-0201,sham,3,CL06,P03,E01,3,4,1,24,0,0,0.0,0.0,9,forebrain,3.03,0.0219,2.8,True,3000,30,0.027,2.8817,1053.824,0.3971,4.8264,4269457.3172,0,0.7717,False
LZTBI-0201,sham,3,CL06,P03,E01,3,5,2,48,0,0,0.0,0.0,9,forebrain,2.98,0.0152,12.6,True,3000,30,0.0186,4.7234,712.0426,0.6725,5.9479,2566689.6249,0,0.6218,False
LZTBI-0201,sham,3,CL06,P03,E01,3,6,3,72,0,0,0.0,0.0,9,forebrain,2.92,0.0206,8.5,True,3000,30,0.0373,1.3017,1643.2427,0.6703,6.1116,15267568.6301,2,0.6674,False
LZTBI-0202,tbi_moderate,3,CL06,P03,E02,3,4,1,24,1,214,212.9,212.9,10,forebrain,2.54,0.015,11.4,True,3000,30,0.0209,3.2066,492.8155,0.4567,4.8656,1155789.3785,0,0.6275,False
LZTBI-0202,tbi_moderate,3,CL06,P03,E02,3,5,2,48,1,214,212.9,212.9,10,forebrain,2.59,0.0206,10.2,True,3000,30,0.0308,5.8662,1199.3157,0.644,5.3019,5185653.7753,0,0.6282,False
LZTBI-0202,tbi_moderate,3,CL06,P03,E02,3,6,3,72,1,214,212.9,212.9,10,forebrain,2.66,0.0157,1.4,True,3000,30,0.0397,9.107,894.7271,0.8642,6.9231,5558941.0285,0,0.5325,False
LZTBI-0203,tbi_low,3,CL06,P03,E03,3,4,1,24,1,112,114.7,114.7,11,forebrain,2.87,0.0188,3.0,True,3000,30,0.0317,1.6394,569.7942,0.3627,3.4466,1010505.3701,0,0.811,False
LZTBI-0203,tbi_low,3,CL06,P03,E03,3,5,2,48,1,112,114.7,114.7,11,forebrain,2.95,0.0126,12.9,True,3000,30,0.0225,3.4202,284.975,0.0116,3.4589,278237.5033,0,0.8079,False
LZTBI-0203,tbi_low,3,CL06,P03,E03,3,6,3,72,1,112,114.7,114.7,11,forebrain,2.8,0.0182,13.9,True,3000,30,0.0189,4.958,662.8567,0.4765,4.8055,1941793.161,0,0.7333,False
LZTBI-0204,tbi_low,3,CL06,P03,E04,3,4,1,24,1,112,114.7,114.7,12,forebrain,3.08,0.0275,12.1,True,3000,30,0.0186,4.4592,1300.0911,0.6586,4.912,5956787.3598,0,0.8522,False
LZTBI-0204,tbi_low,3,CL06,P03,E04,3,5,2,48,1,112,114.7,114.7,12,forebrain,3.04,0.012,12.1,True,3000,30,0.0289,4.1403,285.5386,0.5168,4.0992,281182.9987,0,0.8278,False
