fish_id,group,dpf,video_id,dlc_model,dlc_keypoints,dlc_pcutoff,dlc_mean_keypoint_likelihood,dlc_pct_frames_below_pcutoff,dlc_tracking_qc_pass,dlc_mean_speed_mm_s,dlc_max_speed_mm_s,dlc_rest_fraction,dlc_burst_rate_per_min,dlc_mean_tail_bend_deg,dlc_max_tail_bend_deg,dlc_mean_tail_angle_change_deg_s,dlc_max_tail_angle_change_deg_s,dlc_whirlpool_rate_per_min,dlc_behavior_abnormality_index,manual_pts_stage_TRUTH,stunned_phenotype_TRUTH,record_status,template_seed
TBI0121,tbi_moderate,5,VID_TBI0121_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9723,2.582,True,1.6785,2.721,0.2472,5.3524,15.397,26.0939,52.8269,82.204,0.0696,0.2995,0,False,placeholder_pending_replacement,42
TBI0121,tbi_moderate,6,VID_TBI0121_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.7675,17.2853,False,1.9378,4.2557,0.2515,4.5506,14.135,26.6427,22.7423,40.5337,0.0,0.1907,0,False,placeholder_pending_replacement,42
TBI0122,tbi_moderate,4,VID_TBI0122_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9513,0.0,True,1.8429,4.0025,0.2768,5.7543,15.1116,27.5167,23.4693,43.0967,0.0933,0.267,0,False,placeholder_pending_replacement,42
TBI0122,tbi_moderate,5,VID_TBI0122_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9786,3.4063,True,1.4898,2.9038,0.225,5.3392,16.1908,24.3701,23.6705,38.0189,0.0,0.2266,0,False,placeholder_pending_replacement,42
TBI0122,tbi_moderate,6,VID_TBI0122_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9511,6.1764,True,2.9226,7.1714,0.1874,9.6795,27.5297,38.1394,72.9046,149.6125,0.4429,1.3164,1,False,placeholder_pending_replacement,42
TBI0123,tbi_moderate,4,VID_TBI0123_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9419,6.2034,True,4.1792,10.7894,0.0,16.7417,43.0343,63.8201,122.0472,280.2281,1.8586,3.2165,2,False,placeholder_pending_replacement,42
TBI0123,tbi_moderate,5,VID_TBI0123_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.8146,18.7015,False,4.4874,9.3498,0.1333,15.3226,47.7621,78.039,111.2134,180.2545,1.776,3.0299,2,False,placeholder_pending_replacement,42
TBI0123,tbi_moderate,6,VID_TBI0123_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9891,2.6386,True,2.9185,5.1032,0.0725,9.9165,27.2508,50.4029,56.2683,110.0449,0.3661,1.3362,1,False,placeholder_pending_replacement,42
TBI0124,tbi_moderate,4,VID_TBI0124_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9765,0.7582,True,3.1005,6.6391,0.1064,10.3183,29.0296,42.2066,76.6917,144.052,0.3755,1.5104,1,False,placeholder_pending_replacement,42
TBI0124,tbi_moderate,5,VID_TBI0124_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9812,2.0566,True,3.1208,8.3038,0.1598,8.5621,28.1086,47.6693,63.2495,137.1018,0.1349,1.1779,1,False,placeholder_pending_replacement,42
TBI0124,tbi_moderate,6,VID_TBI0124_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,0.0,True,3.311,8.2323,0.1079,7.2642,29.4797,44.2125,70.3518,137.176,0.1568,1.2797,1,False,placeholder_pending_replacement,42
TBI0125,tbi_moderate,4,VID_TBI0125_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9386,0.7882,True,1.3378,2.6466,0.277,4.3119,12.3301,16.7444,30.8469,57.6232,0.3654,0.2263,1,False,placeholder_pending_replacement,42
TBI0125,tbi_moderate,5,VID_TBI0125_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,0.9909,True,1.4847,3.4669,0.2471,5.027,15.2689,29.122,26.3389,40.9691,0.0,0.1527,0,False,placeholder_pending_replacement,42
TBI0125,tbi_moderate,6,VID_TBI0125_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9322,2.3257,True,3.6241,10.0382,0.08,9.9366,19.3664,35.7645,77.3489,173.0225,0.0508,1.3644,1,False,placeholder_pending_replacement,42
TBI0126,tbi_moderate,4,VID_TBI0126_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9827,0.9862,True,2.9774,4.7957,0.1306,7.9936,27.3888,52.5474,79.1044,162.5584,0.2219,1.2627,1,False,placeholder_pending_replacement,42
TBI0126,tbi_moderate,5,VID_TBI0126_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9671,0.0,True,4.1344,7.4806,0.0717,15.2141,45.1996,63.9982,123.8747,184.345,1.6248,3.006,1,False,placeholder_pending_replacement,42
TBI0126,tbi_moderate,6,VID_TBI0126_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9309,6.3779,True,4.6966,8.9139,0.072,15.0647,44.2969,66.6819,118.5545,242.5419,1.3292,2.9691,2,False,placeholder_pending_replacement,42
TBI0127,tbi_moderate,4,VID_TBI0127_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,7.2792,True,3.9754,9.0351,0.0989,17.2875,39.4123,75.4702,121.7111,229.9554,1.8362,3.0168,2,False,placeholder_pending_replacement,42
TBI0128,tbi_moderate,4,VID_TBI0128_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,0.7727,True,2.8057,6.3463,0.2166,10.1132,26.63,43.742,83.3906,180.5419,0.2643,1.2693,1,False,placeholder_pending_replacement,42
TBI0128,tbi_moderate,5,VID_TBI0128_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9381,2.6624,True,3.3648,5.9868,0.1884,11.3071,28.3918,43.6811,78.1065,157.9958,0.1173,1.4346,2,False,placeholder_pending_replacement,42
TBI0128,tbi_moderate,6,VID_TBI0128_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9468,5.4862,True,1.6803,3.5321,0.3036,3.4492,10.3106,13.6954,34.2419,52.4581,0.2491,0.2556,0,False,placeholder_pending_replacement,42
TBI0129,tbi_moderate,4,VID_TBI0129_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9711,0.8207,True,1.3165,2.9493,0.2314,3.1144,14.7712,22.6524,36.1584,58.8128,0.0,0.1814,0,False,placeholder_pending_replacement,42
TBI0129,tbi_moderate,5,VID_TBI0129_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9676,0.0,True,1.447,2.4466,0.2629,4.5582,19.0873,35.7648,27.7532,52.7268,0.0,0.1709,0,False,placeholder_pending_replacement,42
TBI0129,tbi_moderate,6,VID_TBI0129_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9463,2.9185,True,3.0657,6.0869,0.1162,10.4197,26.2987,39.2291,74.6148,122.4438,0.4813,1.4746,2,False,placeholder_pending_replacement,42
TBI0130,tbi_moderate,4,VID_TBI0130_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9293,4.4719,True,1.5772,2.6256,0.251,3.442,10.9695,14.4479,22.7697,35.0104,0.0297,0.1746,0,False,placeholder_pending_replacement,42
TBI0130,tbi_moderate,5,VID_TBI0130_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9194,3.1184,True,3.0794,6.7266,0.0278,8.6067,26.9075,35.0484,69.5785,151.252,0.2618,1.389,1,False,placeholder_pending_replacement,42
TBI0130,tbi_moderate,6,VID_TBI0130_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9246,0.0,True,2.9083,5.2261,0.1419,9.2935,31.473,58.316,70.93,150.8427,0.4824,1.4133,1,False,placeholder_pending_replacement,42
TBI0131,tbi_moderate,4,VID_TBI0131_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,3.673,True,3.4162,6.788,0.1402,8.683,25.6221,49.4857,60.9925,129.6363,0.5312,1.3469,2,False,placeholder_pending_replacement,42
TBI0131,tbi_moderate,5,VID_TBI0131_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9671,1.3518,True,1.2018,2.0517,0.2798,6.3002,14.6065,27.6674,37.6171,56.9826,0.0,0.2555,0,False,placeholder_pending_replacement,42
TBI0131,tbi_moderate,6,VID_TBI0131_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9814,4.3579,True,1.7004,3.1476,0.2605,3.6265,19.7104,39.1235,24.3921,41.1771,0.1929,0.2682,0,False,placeholder_pending_replacement,42
TBI0132,tbi_moderate,4,VID_TBI0132_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9943,1.0299,True,1.9694,4.699,0.2315,4.6544,17.1099,23.9879,35.6016,81.695,0.0,0.2429,0,False,placeholder_pending_replacement,42
TBI0132,tbi_moderate,5,VID_TBI0132_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9441,3.0643,True,2.5792,6.1574,0.1458,8.273,25.3765,36.5902,62.841,130.1848,0.51,1.1428,1,False,placeholder_pending_replacement,42
TBI0132,tbi_moderate,6,VID_TBI0132_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9469,0.0,True,3.1821,8.8467,0.0268,7.7227,32.1523,43.9281,61.9524,117.2817,0.4912,1.4809,1,False,placeholder_pending_replacement,42
TBI0133,tbi_moderate,4,VID_TBI0133_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9306,0.3629,True,3.0843,7.0861,0.2545,10.1845,24.7548,39.6224,74.9618,136.9086,0.2233,1.1911,1,False,placeholder_pending_replacement,42
TBI0133,tbi_moderate,5,VID_TBI0133_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9519,3.2151,True,1.5391,3.6297,0.3529,5.025,12.2136,18.6339,37.8325,79.2811,0.0693,0.2455,0,False,placeholder_pending_replacement,42
TBI0133,tbi_moderate,6,VID_TBI0133_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,6.815,True,1.9233,5.3805,0.2961,2.8401,19.6486,32.2304,32.7791,67.2601,0.0,0.2721,1,False,placeholder_pending_replacement,42
TBI0134,tbi_moderate,4,VID_TBI0134_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9763,0.6288,True,2.9529,7.4503,0.1557,9.2452,28.3273,47.0006,73.6936,114.8457,0.4714,1.3639,1,False,placeholder_pending_replacement,42
TBI0134,tbi_moderate,5,VID_TBI0134_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9894,2.6737,True,1.8403,3.7768,0.2936,2.8983,16.9855,31.5025,23.1903,33.2782,0.0,0.252,0,False,placeholder_pending_replacement,42
TBI0134,tbi_moderate,6,VID_TBI0134_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9917,0.5028,True,1.6642,3.2189,0.2506,4.0868,14.2441,25.644,31.2664,61.159,0.0,0.0602,0,False,placeholder_pending_replacement,42
TBI0135,tbi_moderate,4,VID_TBI0135_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.97,3.1963,True,3.9011,10.9186,0.0934,14.4651,42.1186,65.3446,111.9338,229.5718,1.7921,2.8232,3,False,placeholder_pending_replacement,42
TBI0135,tbi_moderate,5,VID_TBI0135_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9666,0.0,True,4.2631,8.3344,0.0766,13.8984,46.8098,77.8351,119.6529,203.2925,1.7428,2.9949,3,False,placeholder_pending_replacement,42
TBI0135,tbi_moderate,6,VID_TBI0135_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9286,7.917,True,0.6268,1.6081,0.7089,0.92,34.0119,45.6357,45.5167,80.3081,1.0913,1.6637,2,True,placeholder_pending_replacement,42
TBI0136,tbi_moderate,4,VID_TBI0136_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.7888,13.9929,False,1.7588,3.8205,0.319,6.2314,14.7466,22.7289,44.562,82.9016,0.1468,0.3619,0,False,placeholder_pending_replacement,42
TBI0136,tbi_moderate,5,VID_TBI0136_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9595,5.1213,True,1.2732,3.4471,0.2405,2.1812,13.5855,22.9655,37.0651,63.8409,0.0,0.2309,0,False,placeholder_pending_replacement,42
TBI0136,tbi_moderate,6,VID_TBI0136_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9574,3.757,True,3.7731,7.5021,0.0559,14.3724,40.0247,71.0449,124.2136,272.9649,1.9543,2.9284,3,False,placeholder_pending_replacement,42
TBI0137,tbi_moderate,4,VID_TBI0137_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9568,2.56,True,2.9088,4.9039,0.1451,10.0938,29.4221,45.3085,54.4269,95.3663,0.4613,1.3147,1,False,placeholder_pending_replacement,42
TBI0137,tbi_moderate,5,VID_TBI0137_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9908,2.1562,True,3.1074,8.3192,0.0538,9.5094,28.4798,53.3712,79.1432,148.1535,0.4469,1.5588,0,False,placeholder_pending_replacement,42
TBI0137,tbi_moderate,6,VID_TBI0137_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9585,1.6958,True,3.0703,6.033,0.2248,8.5424,26.6351,49.719,80.8584,180.9085,0.5378,1.3036,1,False,placeholder_pending_replacement,42
TBI0138,tbi_moderate,4,VID_TBI0138_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9615,2.1857,True,1.553,3.7422,0.2726,2.8297,14.8031,28.2017,34.0916,62.9906,0.0,0.0946,0,False,placeholder_pending_replacement,42
TBI0138,tbi_moderate,5,VID_TBI0138_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9603,4.0448,True,1.9823,4.9922,0.2701,3.1572,15.763,27.9278,25.4699,40.7677,0.1054,0.2404,1,False,placeholder_pending_replacement,42
TBI0138,tbi_moderate,6,VID_TBI0138_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.988,6.1443,True,1.8564,4.1003,0.2725,2.9382,13.5671,19.2513,38.0302,54.835,0.0,0.169,0,False,placeholder_pending_replacement,42
TBI0139,tbi_moderate,4,VID_TBI0139_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9619,3.6024,True,2.8731,7.6259,0.1817,9.037,28.8843,46.6223,70.308,140.7308,0.0,1.1366,1,False,placeholder_pending_replacement,42
TBI0139,tbi_moderate,5,VID_TBI0139_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9897,3.131,True,3.2102,7.1211,0.1443,9.4759,24.8232,44.8891,71.5442,140.1049,0.3212,1.3226,1,False,placeholder_pending_replacement,42
TBI0139,tbi_moderate,6,VID_TBI0139_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,1.9892,True,2.8871,7.7354,0.1505,10.0193,34.8296,49.939,83.2552,128.0933,0.3801,1.5342,1,False,placeholder_pending_replacement,42
TBI0140,tbi_moderate,4,VID_TBI0140_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9356,3.7923,True,4.2588,8.8399,0.095,13.457,44.0299,86.0542,129.0539,265.0378,2.0824,3.0704,3,False,placeholder_pending_replacement,42
TBI0140,tbi_moderate,5,VID_TBI0140_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.968,0.6149,True,4.2093,11.6558,0.0344,15.1404,45.7526,82.3723,116.3047,215.5755,1.4287,2.9606,2,False,placeholder_pending_replacement,42
TBI0140,tbi_moderate,6,VID_TBI0140_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9412,0.4841,True,3.0525,5.939,0.1406,7.9787,27.7272,38.3038,79.1076,128.353,0.084,1.2253,2,False,placeholder_pending_replacement,42
TBI0141,tbi_moderate,4,VID_TBI0141_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9607,0.9668,True,3.0499,7.5738,0.132,11.3387,22.615,30.6716,69.7529,112.8911,0.5561,1.4382,1,False,placeholder_pending_replacement,42
TBI0141,tbi_moderate,5,VID_TBI0141_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9527,4.581,True,3.9886,9.5213,0.0362,14.4667,46.9774,66.4379,126.7365,197.9994,1.6015,3.0153,1,False,placeholder_pending_replacement,42
TBI0141,tbi_moderate,6,VID_TBI0141_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9609,0.9137,True,4.0963,6.9597,0.0857,17.4541,42.8879,64.8188,122.2702,237.8528,1.7539,3.1008,2,False,placeholder_pending_replacement,42
TBI0142,tbi_moderate,4,VID_TBI0142_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9221,1.2244,True,4.1491,9.1492,0.1532,14.1471,46.3723,85.2998,127.5894,252.1499,1.748,2.9355,2,False,placeholder_pending_replacement,42
TBI0142,tbi_moderate,5,VID_TBI0142_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9812,4.027,True,4.2392,9.6166,0.0616,13.7538,47.596,77.7626,115.0973,189.6776,1.9782,3.0641,3,False,placeholder_pending_replacement,42
TBI0142,tbi_moderate,6,VID_TBI0142_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9582,0.0007,True,3.7102,7.7853,0.1109,15.2063,45.4182,87.4952,114.4606,174.1899,1.5285,2.786,2,False,placeholder_pending_replacement,42
TBI0143,tbi_moderate,4,VID_TBI0143_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9542,4.1198,True,1.7522,4.1821,0.3082,3.6989,13.3862,19.587,26.8153,51.3657,0.0468,0.161,0,False,placeholder_pending_replacement,42
TBI0143,tbi_moderate,5,VID_TBI0143_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9393,2.6642,True,4.2226,7.953,0.069,15.2659,41.9243,59.0719,116.5412,199.3607,1.9394,3.0371,3,False,placeholder_pending_replacement,42
TBI0143,tbi_moderate,6,VID_TBI0143_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9298,3.8678,True,3.5567,7.0305,0.156,8.1186,28.7262,56.3441,67.4853,115.3541,0.2593,1.3256,2,False,placeholder_pending_replacement,42
TBI0144,tbi_moderate,4,VID_TBI0144_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9844,3.4516,True,2.8638,5.0455,0.0695,9.9538,30.0381,50.617,68.2712,112.1456,0.5441,1.5077,1,False,placeholder_pending_replacement,42
TBI0144,tbi_moderate,5,VID_TBI0144_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9923,4.0767,True,3.0951,8.4152,0.1098,8.5349,23.0162,40.4763,71.8045,107.1847,0.4939,1.3163,1,False,placeholder_pending_replacement,42
TBI0144,tbi_moderate,6,VID_TBI0144_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9915,5.8975,True,1.2385,3.0859,0.3057,3.6462,13.6525,19.0356,30.0712,52.2139,0.0609,0.1646,0,False,placeholder_pending_replacement,42
TBI0145,tbi_moderate,4,VID_TBI0145_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9923,2.9483,True,4.5643,8.1816,0.053,15.1361,45.2794,78.3182,112.7235,247.3358,1.6819,3.0674,2,False,placeholder_pending_replacement,42
TBI0145,tbi_moderate,5,VID_TBI0145_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,0.4078,True,3.7108,6.4677,0.1023,11.7613,30.3049,52.6511,82.7231,159.7526,0.2988,1.7543,1,False,placeholder_pending_replacement,42
TBI0145,tbi_moderate,6,VID_TBI0145_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9797,1.0805,True,2.9521,8.0851,0.1699,8.9006,32.8682,44.9826,66.4334,130.9545,0.3809,1.33,1,False,placeholder_pending_replacement,42
TBI0146,tbi_moderate,4,VID_TBI0146_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9405,0.7122,True,3.0358,7.0932,0.0787,8.6249,29.738,55.1433,76.5771,160.1388,0.3132,1.4262,1,False,placeholder_pending_replacement,42
TBI0146,tbi_moderate,5,VID_TBI0146_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9254,4.4191,True,2.6912,4.9207,0.1189,10.7564,26.8764,50.04,75.3292,131.191,0.3544,1.3837,1,False,placeholder_pending_replacement,42
TBI0146,tbi_moderate,6,VID_TBI0146_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,2.1814,True,4.829,11.2478,0.0774,18.3679,41.9595,57.8525,107.9914,161.682,1.6365,3.1744,2,False,placeholder_pending_replacement,42
TBI0147,tbi_moderate,4,VID_TBI0147_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9424,2.5348,True,2.0365,3.9462,0.2536,1.964,17.8513,26.2488,43.2149,61.5013,0.0,0.365,0,False,placeholder_pending_replacement,42
TBI0147,tbi_moderate,5,VID_TBI0147_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,6.036,True,1.6428,3.4713,0.2906,6.8245,14.8346,22.2107,16.7021,32.78,0.2061,0.3744,0,False,placeholder_pending_replacement,42
TBI0147,tbi_moderate,6,VID_TBI0147_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,6.052,True,1.6819,4.3065,0.2656,4.5655,15.0183,20.8577,28.593,50.7169,0.0,0.1014,0,False,placeholder_pending_replacement,42
TBI0148,tbi_moderate,4,VID_TBI0148_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.7666,18.0069,False,3.2045,5.2281,0.0458,9.8558,25.7568,50.863,77.5305,119.0953,0.2396,1.4837,1,False,placeholder_pending_replacement,42
TBI0148,tbi_moderate,5,VID_TBI0148_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,3.6869,True,3.0361,5.2894,0.0958,7.6322,21.6158,35.6706,59.6059,102.413,0.6677,1.2326,1,False,placeholder_pending_replacement,42
TBI0148,tbi_moderate,6,VID_TBI0148_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.965,1.5895,True,1.3719,2.8747,0.2379,5.8417,19.7431,31.4747,32.9183,57.692,0.0,0.2788,0,False,placeholder_pending_replacement,42
TBI0149,tbi_moderate,4,VID_TBI0149_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9804,0.0,True,2.7667,4.8624,0.1776,8.2426,26.6064,40.414,53.3455,122.3003,0.0891,0.9661,1,False,placeholder_pending_replacement,42
TBI0149,tbi_moderate,5,VID_TBI0149_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9933,2.4065,True,1.6825,3.567,0.2499,3.4553,11.6948,18.699,36.2954,76.3485,0.0,0.1458,0,False,placeholder_pending_replacement,42
TBI0149,tbi_moderate,6,VID_TBI0149_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,2.3935,True,1.8829,3.9955,0.2866,3.54,11.2738,16.4556,23.326,43.4477,0.052,0.2291,0,False,placeholder_pending_replacement,42
TBI0150,tbi_moderate,4,VID_TBI0150_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9338,1.8586,True,4.2876,7.2021,0.1021,13.8378,44.5951,73.8931,120.4041,196.7781,1.5373,2.8653,2,False,placeholder_pending_replacement,42
TBI0150,tbi_moderate,5,VID_TBI0150_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9451,1.3095,True,4.9209,10.3478,0.0,13.9367,43.2321,58.9764,136.0894,211.2616,2.0377,3.3617,2,False,placeholder_pending_replacement,42
TBI0150,tbi_moderate,6,VID_TBI0150_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.988,1.7618,True,1.4923,3.1603,0.2482,2.9668,13.2758,19.5643,46.9651,101.5571,0.0099,0.1998,0,False,placeholder_pending_replacement,42
TBI0151,tbi_moderate,4,VID_TBI0151_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.964,3.185,True,1.8427,4.135,0.2864,5.7669,15.6167,24.5174,28.3194,59.7874,0.0,0.2275,0,False,placeholder_pending_replacement,42
